owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
"5","0","0","3385","6502","125","60"
"5","0","0","3422","6578","42","61"
"5","0","0","3443","6619","55","62"
"5","0","0","3468","6686","59","63"
"5","0","0","3491","6735","14","64"
"5","0","0","3512","6764","57","65"
"5","0","0","3562","6877","122","66"
"5","0","0","3624","6979","99","67"
"5","0","0","3674","7112","123","68"
"5","0","0","3706","7188","32","69"
"5","0","0","3713","7209","0","76"
"5","0","0","3714","7213","0","93"
"5","0","0","3715","7220","0","101"
"5","0","0","3716","7222","0","104"
"5","0","0","3728","7246","31","109"
"5","0","0","3755","7283","38","110"
"5","0","0","3776","7311","7","111"
"5","0","0","3785","7322","7","112"
"5","0","0","3793","7329","2","113"
"5","0","0","3801","7338","3","114"
"5","0","0","3812","7354","31","115"
"5","0","0","3821","7383","6","116"
"5","0","0","3834","7399","8","117"
"5","0","0","3842","7406","7","118"
"5","0","0","3845","7416","5","119"
"5","0","0","3847","7424","7","120"
"5","0","0","3850","7443","6","121"
"5","0","0","3861","7461","178","122"
"5","0","0","3884","7495","36","123"
"5","0","0","3898","7529","15","124"
"5","0","0","3917","7563","251","125"
"5","0","0","3960","7620","204","126"
"5","0","0","4005","7687","54","127"
"6","1","0","2","2","1","1"
"6","1","0","6","3","2","2"
"6","1","0","9","7","0","3"
"6","1","0","15","7","0","4"
"6","1","0","31","19","17","5"
"6","1","0","50","41","17","6"
"6","1","0","66","49","4","7"
"6","1","0","83","51","1","8"
"6","1","0","96","53","3","9"
"6","1","0","103","55","1","10"
"6","1","0","110","58","3","11"
"6","1","0","118","67","6","12"
"6","1","0","126","71","1","13"
"6","1","0","145","81","20","14"
"6","1","0","166","98","5","15"
"6","1","0","174","120","13","16"
"6","1","0","185","137","5","17"
"6","1","0","197","146","10","18"
"6","1","0","217","156","15","19"
"6","1","0","240","187","11","20"
"6","1","0","257","202","9","21"
"6","1","0","276","211","8","22"
"6","1","0","301","218","6","23"
"6","1","0","329","230","10","24"
"6","1","0","385","238","11","25"
"6","1","0","448","249","7","26"
"6","1","0","480","265","10","27"
"6","1","0","496","275","6","28"
"6","1","0","514","288","11","29"
"6","1","0","560","292","5","30"
"6","1","0","611","316","14","31"
"6","1","0","632","323","0","32"
"6","1","0","638","327","1","33"
"6","1","0","645","334","8","34"
"6","1","0","650","342","0","35"
"6","1","0","653","345","3","36"
"6","1","0","661","349","4","37"
"6","1","0","670","354","0","38"
"6","1","0","674","355","0","40"
"6","1","0","690","359","8","41"
"6","1","0","707","365","0","42"
"6","1","0","710","375","0","43"
"6","1","0","716","386","3","44"
"6","1","0","739","389","3","45"
"6","1","0","757","391","0","46"
"6","1","0","787","399","8","47"
"6","1","0","835","402","3","48"
"6","1","0","872","406","6","49"
"6","1","0","899","413","15","50"
"6","1","0","933","429","8","51"
"6","1","0","971","439","8","52"
"6","1","0","1005","449","9","53"
"6","1","0","1060","468","14","54"
"6","1","0","1152","479","6","55"
"6","1","0","1219","482","1","56"
"6","1","0","1231","485","2","57"
"6","1","0","1262","490","5","58"
"6","1","0","1315","493","4","59"
"6","1","0","1348","498","7","60"
"6","1","0","1358","509","0","61"
"6","1","0","1372","519","8","62"
"6","1","0","1421","524","7","63"
"6","1","0","1459","532","6","64"
"6","1","0","1475","543","6","65"
"6","1","0","1497","545","0","66"
"6","1","0","1519","549","7","67"
"6","1","0","1538","556","8","68"
"6","1","0","1547","563","0","69"
"6","1","0","1549","566","0","90"
"6","1","0","1551","569","0","105"
"6","1","0","1559","574","4","109"
