owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
5065,0,0,1495,6627,58,63
5065,0,0,1505,6667,0,64
5065,0,0,1508,6689,1,65
5065,0,0,1518,6733,87,66
5065,0,0,1530,6801,18,67
5065,0,0,1535,6820,3,68
5065,0,0,1537,6857,2,71
5065,0,0,1539,6879,4,72
5065,0,0,1540,6905,0,74
5065,0,0,1542,6916,1,75
5065,0,0,1545,6928,0,76
5065,0,0,1549,6945,0,77
5065,0,0,1552,6966,7,79
5065,0,0,1553,6970,0,80
5065,0,0,1554,6977,0,81
5065,0,0,1556,6982,1,82
5065,0,0,1560,7002,18,83
5065,0,0,1566,7033,18,84
5065,0,0,1571,7068,22,85
5065,0,0,1576,7106,1,86
5070,0,0,11,7,17,1
5070,0,0,28,32,15,2
5070,0,0,37,47,23,3
5070,0,0,47,67,3,4
5070,0,0,61,75,17,5
5070,0,0,73,87,5,6
5070,0,0,84,92,5,7
5070,0,0,96,98,5,8
5070,0,0,107,110,10,9
5070,0,0,115,114,0,10
5070,0,0,118,119,5,11
5070,0,0,124,130,6,12
5070,0,0,134,142,9,13
5070,0,0,143,153,7,14
5070,0,0,152,159,1,15
5070,0,0,160,160,0,16
5070,0,0,163,166,0,41
5070,0,0,166,170,3,42
5070,0,0,171,176,6,43
5070,0,0,174,196,0,44
5070,0,0,176,206,3,45
5070,0,0,178,214,3,46
5070,0,0,182,220,4,47
5070,0,0,187,224,4,48
5070,0,0,192,228,4,49
5070,0,0,198,239,1,50
5070,0,0,203,250,11,52
5070,0,0,205,264,0,54
5070,0,0,207,303,0,55
5070,0,0,208,321,0,56
5070,0,0,211,358,14,59
5070,0,0,215,379,11,60
5070,0,0,218,391,0,61
5070,0,0,220,401,2,62
5070,0,0,221,402,0,63
5070,0,0,223,404,3,64
5070,0,0,226,410,3,65
5070,0,0,228,411,0,66
5070,0,0,229,425,0,68
5070,0,0,231,430,0,69
5070,0,0,233,431,2,70
5070,0,0,235,440,3,71
5070,0,0,239,455,3,72
5070,0,0,241,474,0,73
5070,0,0,243,490,2,74
5070,0,0,245,550,15,76
5070,0,0,247,576,0,78
5070,0,0,248,602,0,84
5080,0,1,1,1,0,1
5080,0,1,4,2,1,2
5080,0,1,7,3,0,4
5080,0,1,8,3,0,5
5080,0,1,9,8,0,9
5080,0,1,10,8,0,10
5080,0,1,12,10,0,38
5080,0,1,14,12,1,39
5080,0,1,16,12,0,40
5080,0,1,18,18,0,41
5080,0,1,19,19,0,42
5080,0,1,21,20,0,44
5080,0,1,23,23,0,45
5080,0,1,26,25,0,48
5080,0,1,29,29,0,50
5080,0,1,33,29,0,51
5080,0,1,37,37,0,60
5080,0,1,39,40,0,62
5080,0,1,41,44,1,63
5080,0,1,44,62,0,77
5080,0,1,45,62,0,78
5080,0,1,46,67,0,85
5095,0,1,2,3,3,1
5130,0,1,3,1,7,1
5130,0,1,7,17,0,2
5130,0,1,9,19,1,3
5130,0,1,14,19,0,6
5130,0,1,19,20,1,7
5130,0,1,33,20,0,8
5130,0,1,58,23,1,9
5130,0,1,71,27,0,10
5130,0,1,77,30,5,11
5143,0,0,17,20,29,1
5143,0,0,39,43,4,2
5143,0,0,63,70,33,3
5143,0,0,97,97,30,4
5143,0,0,136,141,38,5
5143,0,0,172,185,59,6
5143,0,0,198,239,39,7
5143,0,0,249,282,45,8
5143,0,0,302,348,65,9
5143,0,0,333,404,14,15
5143,0,0,362,414,7,16
5143,0,0,375,423,0,30
5143,0,0,377,441,0,41
5143,0,0,381,451,12,42
5143,0,0,386,460,2,43
5143,0,0,389,480,1,44
5143,0,0,393,486,0,45
5143,0,0,395,494,0,46
5143,0,0,399,503,10,47
5143,0,0,409,514,11,48
5143,0,0,418,525,4,49
5143,0,0,421,533,1,50
5143,0,0,426,552,9,51
5143,0,0,449,563,9,52
5143,0,0,484,588,23,53
5143,0,0,508,605,13,54
5143,0,0,520,612,4,55
5143,0,0,523,617,0,58
5143,0,0,525,624,1,59
5143,0,0,528,625,0,60
5143,0,0,531,631,0,61
5143,0,0,541,636,8,62
5143,0,0,565,643,10,63
5143,0,0,596,661,16,64
5143,0,0,626,688,25,65
5143,0,0,660,701,14,66
5143,0,0,681,716,0,68
5143,0,0,683,722,0,69
5143,0,0,685,732,0,71
5143,0,0,687,734,0,72
5143,0,0,690,736,2,73
5143,0,0,695,741,7,74
5143,0,0,699,745,0,75
5143,0,0,709,752,5,76
5143,0,0,717,758,0,78
5143,0,0,721,764,9,79
5143,0,0,727,772,0,80
5143,0,0,734,778,6,81
5143,0,0,738,784,0,82
5143,0,0,768,792,12,83
5143,0,0,812,815,12,84
5143,0,0,826,820,0,85
5143,0,0,827,823,0,87
5150,0,1,4,40,47,1
5150,0,1,14,90,38,2
5150,0,1,35,134,47,3
5150,0,1,60,176,25,4
5150,0,1,73,208,20,5
5150,0,1,83,226,8,6
5150,0,1,88,230,0,7
5150,0,1,94,248,11,8
5150,0,1,114,278,42,9
5150,0,1,132,310,11,10
5150,0,1,136,330,0,12
5150,0,1,138,335,0,13
